feature_value,shap_value
2.0,-0.16029993
0.9,-0.09204188
3.0,-0.03064968
4.5,-0.12055913
0.5,0.07917365
0.45,-0.13605735
0.8,-0.14045139
4.8,0.34608406
0.6,0.07363958
6.35,-0.18665484
0.6,0.094726995
0.5,0.11795935
0.9,-0.005662339
0.9,-0.043591037
2.4,-0.10889836
0.5,-0.010968847
2.2,-0.14298564
0.5,0.048809525
2.15,-0.1470203
0.8,-0.023360645
0.2,-0.08082889
3.2,0.26204053
0.5,0.1371776
0.6,0.032065246
0.5,-0.02151596
1.2,-0.020564035
0.65,-0.07978912
2.0,-0.1697878
1.5,-0.11351882
0.5,0.024152134
7.8,-0.37368128
0.42,-0.090166375
0.8,0.058350407
1.5,-0.18416598
2.3,-0.07948456
0.45,-0.13288246
0.9,-0.009455207
6.0,-0.4306314
0.45,0.16566405
5.8,-0.22916901
0.8,-0.0052215373
0.5,0.0025847678
1.75,-0.1738887
2.4,-0.17854002
1.8,0.013003221
3.6,0.39540252
2.0,-0.010836389
2.5,0.035666488
0.6,0.09126587
1.5,-0.18880838
4.0,0.7058124
1.0,-0.05322423
6.2,-0.46949223
1.8,-0.23640113
8.0,-0.7994778
0.6,0.091934666
3.5,0.3654818
0.7,0.17053942
0.6,0.19594504
0.5,0.031458847
1.2,0.21749611
0.8,0.046325445
0.6,0.12959614
0.5,0.052319746
0.5,0.08124804
2.6,-0.069741115
8.0,-0.5735075
1.0,-0.13906379
7.8,-0.27115622
0.6,-0.01351749
5.2,-0.68354386
0.55,-0.021906054
2.0,-0.05440453
0.56,0.06655928
0.8,0.026008528
0.7,-0.115603596
0.3,-0.10274761
2.8,0.052036952
0.5,0.08825975
0.6,-0.03946212
2.0,-0.07980794
0.8,-0.11459994
4.0,0.49997342
1.9,-0.1755879
0.5,-0.060978655
0.8,0.024176687
0.86,-0.045218468
0.8,0.059795998
0.6,0.04654559
0.8,0.0016049682
2.5,-0.10843919
0.7,0.04503586
0.6,-0.07318014
0.2,-0.062417716
0.7,-0.057035893
0.5,0.11167594
1.0,0.025385568
0.75,-0.135932
0.8,0.06192435
1.0,-0.11089846
5.2,-0.114498444
3.8,0.4174933
0.5,0.019016251
2.1,-0.1533297
0.8,0.012175078
1.5,-0.12983114
0.8,-0.0027633763
0.8,0.07918507
1.2,0.07449535
0.8,0.08313374
0.5,0.16171126
1.3,-0.013764875
0.75,0.009149211
0.8,-0.054723825
1.5,-0.15916932
1.8,-0.25444058
0.6,0.06485304
4.5,-0.30071667
1.2,-0.04430641
0.45,0.16852084
0.8,-0.030937888
1.2,0.022526223
1.0,0.014502628
1.0,-0.02837378
2.8,0.081578374
2.0,-0.14149792
0.8,0.066827804
1.85,-0.17208149
1.6,-0.17126419
1.0,-0.10304447
0.6,0.044688784
1.25,0.028591862
0.5,0.15569805
4.5,0.11549898
0.4,0.17829573
4.9,-0.2393171
4.0,0.6919615
0.55,0.097561546
2.5,-0.047002997
0.35,0.06456818
0.6,0.050375722
