feature_value,shap_value
28482.0,-0.065639324
47400.0,-0.03186348
39800.0,-0.5160937
43789.0,-0.4143791
36815.0,-0.18663952
51950.0,0.47988364
82000.0,0.05217772
56095.0,0.05773051
42842.0,-0.5743436
25000.0,0.27238682
32925.0,-0.114420556
58063.0,0.052606475
43400.0,-0.67107695
76576.0,0.0493966
111562.0,-0.05836415
40440.0,-0.430847
53219.0,-0.070664264
36315.0,-0.42404616
93519.0,-0.17506707
49875.0,-0.09354606
39040.0,-0.28875965
64074.0,-0.065116785
58500.0,-0.021072278
38253.0,-0.33478665
41926.0,-0.6388172
38600.0,0.054915775
59811.0,0.1451382
43720.0,-0.4053491
53028.0,0.036248356
37600.0,-0.32794815
20600.0,-0.38381997
41768.0,-0.6949399
22400.0,-0.031516753
115000.0,-0.07911145
58500.0,0.020114524
54874.0,-0.012493615
69281.0,-0.073848724
51500.0,0.24215713
46996.0,-0.10949228
88632.0,-0.04353204
49707.0,-0.08963292
49200.0,0.0031583647
53443.0,0.072239086
42000.0,-0.514629
28165.0,0.18514244
76189.0,-0.03037858
21527.0,0.0070429016
117142.0,0.008297885
58295.0,0.124853134
42600.0,-0.27782768
94992.0,0.016483635
66255.0,0.12065322
52682.0,0.011153495
42758.0,-0.62334293
55938.0,0.02540604
71721.0,-0.055353504
21695.0,0.37022096
30000.0,-0.24231756
47800.0,0.064674735
72389.0,0.07253223
48044.0,0.061079726
92995.0,-0.3013871
63000.0,0.00048806053
11726.0,-1.0921978
60893.0,0.0966034
13464.0,-1.2384188
70133.0,0.1125461
42287.0,-0.47370628
52565.0,0.48352462
57765.0,-0.014539886
23952.0,-0.23661393
42903.0,-0.25689986
65161.0,0.20348692
48689.0,-0.11163612
180000.0,-0.20566456
26340.0,0.06715272
73219.0,-0.022026587
76364.0,-0.0047591627
57000.0,0.036661185
51315.0,0.2359045
125000.0,-0.25654393
33231.0,-0.088833846
26000.0,0.5853003
13105.0,-1.0683503
54645.0,0.07201516
52500.0,0.21506977
75500.0,-0.11744222
83809.0,0.15613045
35583.0,0.25222072
15619.0,-1.0402648
68000.0,0.27594814
91966.0,0.0719535
139675.0,0.29650554
60325.0,-0.055790927
78691.0,-0.057322875
38748.0,-0.38758093
35667.0,0.50098175
44378.0,-0.62061864
86594.0,-0.06804585
58000.0,0.1732623
47892.0,0.013679005
64254.0,0.082216635
77972.0,0.05629963
31345.0,-0.056053102
63641.0,0.2601777
47200.0,0.042339392
26442.0,0.30225524
20806.0,-0.619228
76189.0,-0.106515236
50863.0,-0.05525431
36576.0,-0.21876496
36360.0,-0.24275486
81500.0,0.08175513
55656.0,0.029654872
52681.0,0.005323002
83559.0,-0.023966784
62000.0,-0.051903423
55381.0,-0.1729931
22400.0,-0.05546067
59039.0,-0.10087378
25972.0,0.14877988
23396.0,-0.22621725
20138.0,0.1531409
16400.0,-0.71294254
74336.0,0.24741966
77594.0,0.07867075
57645.0,0.0026812032
76224.0,0.0068982313
47149.0,0.119816765
93485.0,-0.09047872
83653.0,-0.026011279
31165.0,0.029566731
29155.0,0.16204706
51716.0,0.18507046
93353.0,-0.17710859
72730.0,0.0019793087
66000.0,0.17781398
38398.0,-0.36795858
46130.0,0.08302488
42331.0,-0.68465227
51455.0,0.39439774
95962.0,-0.20882812
70635.0,0.0868097
66290.0,0.017164467
92995.0,-0.3018382
19500.0,-0.5150791
87415.0,0.18917592
29600.0,-0.16315514
44467.0,-0.45294654
88792.0,-0.21189056
219865.0,0.119473025
37807.0,-0.4747479
45845.0,-0.15546127
64074.0,-0.036244795
45400.0,0.31372163
49200.0,-0.0032893391
85232.0,0.18005979
72089.0,0.030674223
52521.0,0.3028961
38367.0,-0.2432295
62542.0,0.09120295
34206.0,-0.18452708
76364.0,-0.12949243
57490.0,-0.19892225
45737.0,-0.10419557
53000.0,-0.038868286
89849.0,-0.25002152
41705.0,-0.5764774
118300.0,-0.066797085
51023.0,0.14500698
40800.0,-0.24644352
32132.0,-0.25056204
35330.0,0.26783246
50000.0,-0.08183209
37773.0,-0.060742285
68872.0,-0.22918448
44950.0,-0.5219559
24264.0,0.84062904
53000.0,-0.13890858
35330.0,0.2821897
44707.0,-0.7443606
38900.0,-0.12211351
44075.0,-0.82655334
51487.0,0.36167607
52000.0,0.17381567
110000.0,-0.09910248
52565.0,0.5372458
36912.0,-0.39140794
50122.0,-0.12322144
65000.0,0.42107785
48600.0,-0.0466258
73400.0,0.018483564
31664.0,-0.175827
78261.0,-0.13861667
76364.0,-0.08059954
49145.0,-0.05915647
20600.0,-0.032554697
70251.0,-0.029453356
24267.0,0.44491103
144918.0,0.03112298
23600.0,0.17150724
63000.0,0.083108336
14053.0,-0.9741772
66000.0,0.0024199442
62816.0,-0.070398994
71620.0,0.03300277
44209.0,-0.6932324
11606.0,-0.90774184
67929.0,-0.025812982
48849.0,0.0033127365
43862.0,-0.6259923
85019.0,0.0091949245
37548.0,-0.25061297
68181.0,0.19095613
66874.0,0.057829943
37536.0,-0.026049737
40687.0,-0.42710015
76964.0,-0.06417018
52000.0,0.22571898
177208.0,-0.14988606
59000.0,0.12581822
28593.0,0.3314265
39040.0,-0.21719193
114000.0,-0.19312903
28800.0,-0.03795501
21427.0,-0.66119176
57739.0,-0.14251252
139051.0,-0.37271166
25647.0,0.09524744
77500.0,-0.027437655
71819.0,-0.028879657
71721.0,0.0035757006
36671.0,-0.20873058
42000.0,-0.41352934
58000.0,0.08782939
26000.0,0.2714277
72730.0,0.030455444
35794.0,0.3550731
45200.0,0.69313866
17912.0,-0.13739014
56897.0,-0.057977982
45227.0,0.3406381
54314.0,-0.010673459
59481.0,0.04214322
68575.0,-0.02067189
40200.0,-0.18453631
36846.0,-0.328993
22281.0,-0.27387145
92500.0,-0.19650012
44188.0,-0.553589
26511.0,-0.08440566
27951.0,-0.057479955
85424.0,-0.0372105
40800.0,-0.6470972
104000.0,0.04047842
42820.0,-0.41464493
47654.0,-0.025561497
51913.0,0.21916048
56295.0,0.09441154
62358.0,-0.0032304428
22857.0,-0.3119505
47420.0,0.008969976
76364.0,-0.059571773
71046.0,0.0072718738
34457.0,-0.13042851
23319.0,-0.438359
34600.0,0.5968248
53676.0,0.011443282
41663.0,-0.67913
50951.0,0.24303746
34162.0,0.036223024
67929.0,-0.017477147
20392.0,-0.30141538
80840.0,-0.07971483
41226.0,-0.47061616
43076.0,-0.76009977
15940.0,-0.73234665
43600.0,-0.77104294
65416.0,0.056305952
49324.0,-0.076584995
30400.0,-0.21355224
58226.0,0.24386102
40793.0,-0.4794645
56000.0,-0.089206964
44400.0,-0.42957732
50613.0,-0.102397405
64074.0,-0.038808353
46696.0,-0.075505264
45641.0,0.6546031
66072.0,0.10909532
40687.0,-0.49275997
22209.0,-0.14265946
111000.0,-0.2210993
50500.0,-0.08668592
26343.0,0.16355573
51422.0,0.31542817
63372.0,0.22996345
78261.0,-0.13524413
30925.0,-0.021324445
44948.0,-0.9261535
45400.0,0.23756988
152000.0,-0.20705388
73514.0,-0.04853868
111611.0,-0.21541904
78261.0,-0.125553
37928.0,-0.47670427
9100.0,-0.8532459
50455.0,0.014909482
95279.0,-0.23853397
46831.0,-0.19064596
41860.0,-0.43266237
32600.0,-0.033737358
64707.0,-0.031495832
30400.0,0.12337215
51913.0,0.19403374
14800.0,-0.6945266
26000.0,-0.07048112
13464.0,-0.9219374
23400.0,-0.14720504
35330.0,0.17103164
9100.0,-0.99556834
47115.0,-0.0816462
29740.0,-0.14380169
39040.0,-0.25650507
44410.0,-0.5361255
106809.0,0.056924086
32188.0,-0.15351713
53488.0,-0.05024407
109000.0,-0.0779935
26275.0,0.51094687
33417.0,-0.07016117
58234.0,-0.036495544
61408.0,0.1132608
42380.0,-0.7119238
77979.0,0.26164517
203000.0,-0.34319994
47810.0,0.026276177
27200.0,-0.018901048
22945.0,-0.028921857
99722.0,-0.009880495
22400.0,-0.28164926
54874.0,0.106551215
46931.0,0.18321556
87880.0,-0.04104661
75060.0,-0.020918466
56887.0,-0.11169035
99722.0,-0.047545552
29167.0,-0.26342213
45607.0,0.4785575
47200.0,0.03325282
52000.0,0.6635134
47706.0,0.073227964
22338.0,-0.1603074
15800.0,-0.81489706
15316.0,-0.7500772
45400.0,0.6184032
85000.0,-0.15051697
14561.0,-0.82881105
33277.0,-0.019433854
50924.0,0.021357076
61999.0,0.08732867
25722.0,0.42081264
41598.0,-0.48179725
52729.0,0.20611739
52042.0,0.15149902
22234.0,-0.0352276
60000.0,-0.050262988
38039.0,-0.36360472
49278.0,0.08061322
50938.0,0.3870007
106190.0,-0.45817932
60705.0,-0.09335491
16131.0,-0.84073824
22400.0,-0.21426916
73994.0,-0.056238927
111611.0,-0.25590274
108294.0,-0.18887642
37450.0,-0.3757914
41741.0,-0.62299967
83437.0,-0.10501739
36032.0,-0.29479438
40386.0,-0.54738706
65442.0,0.41206893
59658.0,-0.02716854
78863.0,0.056220524
48398.0,-0.15178937
57323.0,-0.043844834
97680.0,-0.47518307
21492.0,-0.23801342
24594.0,0.41840196
78057.0,0.34035388
38352.0,-0.288802
47489.0,0.06431733
47800.0,-0.15621966
57490.0,-0.23520756
59470.0,-0.07993668
29796.0,0.076328576
47200.0,0.07206788
28878.0,-0.0009913663
78271.0,0.051403716
60992.0,0.058119893
66566.0,-0.04244695
40488.0,-0.27493536
46600.0,-0.051739085
86852.0,0.004941046
65125.0,0.10210234
20600.0,-0.25610062
40410.0,-0.33452594
94058.0,-0.38601476
36867.0,-0.37066177
34808.0,-0.14364076
65159.0,0.37894198
56521.0,0.0960698
77492.0,0.050049454
62070.0,-0.080229625
60273.0,-0.14663629
54216.0,-0.043118674
45891.0,-0.021016939
76364.0,-0.0047591627
