City,Feature,Feature_value,SHAP_value,used_in_panels
Shanghai,Price,38925,-0.2253577262,"a,g"
Wuhan,Price,12891,0.2430716455,"a,g"
Shanghai,Price,48898,-0.01646088623,"a,g"
Shanghai,Price,46783,-0.05725013837,"a,g"
Guangzhou,Price,12349,0.1574809849,"a,g"
Shanghai,Price,106970,-0.4406173527,"a,g"
Shanghai,Price,43796,-0.4508157074,"a,g"
Beijing,Price,44117,-0.2994759977,"a,g"
Shanghai,Price,63730,0.09548480809,"a,g"
Wuhan,Price,6807,-0.140129447,"a,g"
Shanghai,Price,32045,-0.0579825975,"a,g"
Shanghai,Price,35422,-0.004203286488,"a,g"
Shanghai,Price,51023,-0.002372957766,"a,g"
Shanghai,Price,12348,0.08404172212,"a,g"
Shanghai,Price,19636,0.009756796062,"a,g"
Shanghai,Price,66815,0.02813520841,"a,g"
Shanghai,Price,36912,-0.2273897827,"a,g"
Beijing,Price,40475,-0.3463853598,"a,g"
Shanghai,Price,49200,-0.06727226824,"a,g"
Wuhan,Price,13370,0.491892606,"a,g"
Shanghai,Price,52661,-0.0145394383,"a,g"
Guangzhou,Price,19907,0.05784963071,"a,g"
Beijing,Price,75473,-0.10318546,"a,g"
Shanghai,Price,37447,-0.08318518102,"a,g"
Beijing,Price,25326,0.1571704447,"a,g"
Guangzhou,Price,29800,-0.05306750163,"a,g"
Shanghai,Price,35878,-0.012877848,"a,g"
Wuhan,Price,10670,-0.1985291988,"a,g"
Shanghai,Price,54216,0.00662123505,"a,g"
Shanghai,Price,41181,-0.1146156788,"a,g"
Shanghai,Price,72096,0.0453768,"a,g"
Shanghai,Price,73219,-0.1282836497,"a,g"
Shanghai,Price,21295,-0.02342115715,"a,g"
Beijing,Price,89465,0.0925032869,"a,g"
Shanghai,Price,68171,-0.117650412,"a,g"
Guangzhou,Price,91693,-0.1162592843,"a,g"
Guangzhou,Price,16650,-0.02561542392,"a,g"
Shanghai,Price,33385,-0.1034734473,"a,g"
Guangzhou,Price,41783,-0.5645493865,"a,g"
Shanghai,Price,30669,0.104341276,"a,g"
Guangzhou,Price,46790,-0.172438547,"a,g"
Shanghai,Price,11606,0.1191860139,"a,g"
Beijing,Price,26954,-0.01538904198,"a,g"
Wuhan,Price,6370,0.1837008148,"a,g"
Shanghai,Price,46135,-0.08946897835,"a,g"
Wuhan,Price,19035,0.0814454928,"a,g"
Shanghai,Price,31503,-0.0782353282,"a,g"
Shanghai,Price,44400,-0.3596339524,"a,g"
Wuhan,Price,18772,-0.05239446834,"a,g"
Beijing,Price,15380,0.008536765352,"a,g"
Beijing,Price,26314,0.2338399887,"a,g"
Wuhan,Price,7870,-0.02384196408,"a,g"
Shanghai,Price,51741,-0.004805408418,"a,g"
Shanghai,Price,62207,0.09189720452,"a,g"
Wuhan,Price,5235,-0.2017448097,"a,g"
Shanghai,Price,67285,-0.04538080841,"a,g"
Beijing,Price,65164,0.006560254842,"a,g"
Wuhan,Price,11900,0.03726224974,"a,g"
Beijing,Price,64134,0.07761181146,"a,g"
Shanghai,Price,53352,0.02463913709,"a,g"
Shanghai,Price,46600,-0.1264249682,"a,g"
Shanghai,Price,48810,-0.1276267618,"a,g"
Shanghai,Price,57490,-0.1213971525,"a,g"
Shanghai,Price,28426,0.09693291038,"a,g"
Shanghai,Price,43071,-0.3561222851,"a,g"
Guangzhou,Price,46790,-0.1412542909,"a,g"
Wuhan,Price,12923,0.1274404079,"a,g"
Beijing,Price,14237,0.08461536467,"a,g"
Guangzhou,Price,29213,-0.01769828983,"a,g"
Shanghai,Price,63000,0.05235397816,"a,g"
Shanghai,Price,25310,0.2816040516,"a,g"
Wuhan,Price,15665,0.1005946398,"a,g"
Beijing,Price,78008,-0.1713959426,"a,g"
Shanghai,Price,71088,-0.09949958324,"a,g"
Wuhan,Price,7970,-0.03071569651,"a,g"
Guangzhou,Price,35430,0.07873580605,"a,g"
Wuhan,Price,16070,0.07409092039,"a,g"
Shanghai,Price,83022,-0.1866419911,"a,g"
Wuhan,Price,9468,-0.1080665216,"a,g"
Beijing,Price,32200,-0.05938634649,"a,g"
Shanghai,Price,50580,-0.09191697091,"a,g"
Shanghai,Price,76364,-0.153959021,"a,g"
Wuhan,Price,11094,0.2397033125,"a,g"
Shanghai,Price,106674,-0.4027866125,"a,g"
Beijing,Price,51306,0.0135670444,"a,g"
Wuhan,Price,20163,0.01168789063,"a,g"
Beijing,Price,91691,-0.1175092012,"a,g"
Shanghai,Price,12226,0.1072947532,"a,g"
Shanghai,Price,54146,0.05551956221,"a,g"
Shanghai,Price,80144,-0.03758564964,"a,g"
Shanghai,Price,21251,0.05129485205,"a,g"
Shanghai,Price,43841,-0.4060915112,"a,g"
Beijing,Price,76403,-0.1290514916,"a,g"
Shanghai,Price,23400,-0.003045560559,"a,g"
Wuhan,Price,25910,0.132679671,"a,g"
Shanghai,Price,22268,0.04309724644,"a,g"
Beijing,Price,41248,-0.2614650428,"a,g"
Shanghai,Price,35800,-0.05267363042,"a,g"
Shanghai,Price,71620,-0.008205690421,"a,g"
Beijing,Price,138000,-0.4506350756,"a,g"
Wuhan,Price,23979,0.133219406,"a,g"
Guangzhou,Price,22595,0.02077478915,"a,g"
Wuhan,Price,15674,0.134552449,"a,g"
Beijing,Price,22278,0.00102018984,"a,g"
Guangzhou,Price,29800,-0.05400303379,"a,g"
Shanghai,Price,58000,-0.03027350269,"a,g"
