public_building_id,SHAP_Projected_Area,SHAP_Height,SHAP_Plot_Ratio,SHAP_Effective_Age,SHAP_Mean_Age_Score,SHAP_Pop_Density,SHAP_Price,SHAP_Fee,SHAP_EUI,base_value
SHB_7b5e2591fec4cca5,-0.0360145,-0.4072169,-0.11559157,-0.42061996,-0.5950438,-0.17132129,-0.0015600598,0.0426522,-0.32900676,-3.9755917
SHB_703fe0d144eaa2ec,0.33768192,-0.24450117,-0.4859732,-0.02690871,-0.7472073,-0.8570411,-0.40191773,0.36345708,-0.06691283,-3.9755917
SHB_7819cb8da980b7db,-2.0360487,-0.22565514,-0.08883029,-0.14626883,-0.75201076,-0.007503203,-0.3007238,-0.0060161115,-0.27007198,-3.9755917
SHB_858f961a31db2831,-2.2615132,-0.32270217,-0.17142935,-0.16068365,-0.19426465,-0.35648018,0.02721393,-0.10960896,-0.29134333,-3.9755917
SHB_6c913d93953ca7bf,-2.3842654,-0.14812754,-0.258931,-0.15525395,-0.07104853,-0.2681616,0.3319566,-0.09090352,-0.39210847,-3.9755917
SHB_1ec539f3ff5d7660,-2.0717242,-0.2225956,-0.1522852,-0.40675867,-1.0476233,0.052824996,-0.05113979,-0.073954046,0.04283674,-3.9755917
SHB_42246bfa15fd3796,0.80808073,-0.18185386,-0.37698612,-0.06670182,0.15450275,-0.026201893,0.27695683,0.015723415,-0.20946506,-3.9755917
SHB_12eb76e489c02f45,0.30712098,-0.17120016,-0.14521033,0.24147487,-0.13887732,0.07107503,-0.049959388,0.16643155,-0.15376453,-3.9755917
SHB_f7698a5ae7948a04,0.08299244,0.30931056,-0.16241777,-0.4978971,-0.62174785,-0.18437786,0.006751534,-0.17469858,-0.00069190585,-3.9755917
SHB_188399814f5656bb,0.647138,-0.08350755,-0.3920423,0.10281043,-0.93257785,-0.08804813,0.7409668,-0.0845285,0.08084382,-3.9755917
SHB_ca8e09f388cf394f,0.37094703,0.7692809,0.10111872,-0.21159373,0.58528394,0.010025923,0.2129521,-0.086150095,0.080348454,-3.9755917
SHB_510e9945895672e7,-2.310342,-0.16879615,-0.12606667,-0.20331272,0.07290883,-0.39635673,-0.2259646,-0.13838439,-0.23829779,-3.9755917
SHB_a303c3bee16697c5,0.55012774,0.35493836,0.0845528,-0.094965756,0.2605888,-0.3255549,0.004980342,-0.15515795,-0.094489634,-3.9755917
SHB_5fc5b90be19520f8,0.2876517,-0.09836079,-0.10566962,-0.06754847,0.1175313,-0.2378363,-0.39023003,-0.09205814,0.037475027,-3.9755917
SHB_90a4c15dcbc8c77d,-1.0487818,-0.06316382,-0.31765145,-0.25375026,-0.54349864,-0.4905075,-0.050348632,-0.053371996,-0.2613346,-3.9755917
SHB_2a98680ba210e707,0.26932028,-0.041263293,-0.11296535,0.60176516,0.07739699,-0.14195889,-0.21685438,0.08059326,-0.17273378,-3.9755917
SHB_17a0871bca1e8782,0.075807676,-0.16959521,-0.41677734,-0.13561215,-0.17725337,-0.27095798,-0.17659706,-0.14985421,0.109274,-3.9755917
SHB_c4386dd0e6e0e24e,0.32286382,-0.19759901,0.40553904,0.051720303,-0.09976479,0.1440641,0.08572369,-0.0015785748,-0.02166871,-3.9755917
SHB_ee5cf56c3d1386af,0.21077274,0.75104976,0.029978098,0.058895078,-0.12721094,0.0158439,0.16280003,0.042157665,0.09681223,-3.9755917
SHB_05a3085f9722277a,0.22146979,-0.3570547,-0.0055993306,-0.25104296,-0.6178445,0.15923055,-0.16353141,-0.067093454,-0.21879102,-3.9755917
SHB_21eec725898a3f65,-1.8952875,-0.15549059,-0.24337889,-0.15223835,-0.33475772,-0.05962749,-0.19278534,-0.40335214,-0.1682535,-3.9755917
SHB_75cc77f6a50fa3f4,0.36007363,-0.19091272,-0.008195737,0.1804612,0.1292811,0.021226238,0.022816908,0.08982791,-0.0015986096,-3.9755917
SHB_7667cd4dfbd9bfb8,0.10830187,-0.10542592,-0.17078757,-0.11237603,-0.5322391,-0.13558546,0.20362134,-0.08428525,0.09619976,-3.9755917
SHB_96b2caa0da3f63a6,0.30302164,-0.06999902,-0.010064951,0.07416699,0.36228505,0.17279987,-0.85336965,0.0055803964,-0.106456436,-3.9755917
SHB_d5b5710601cf95cb,0.9075041,-0.18746579,0.05582048,0.105835654,-0.00043623592,-0.06416592,-0.09326892,0.008132175,0.008457048,-3.9755917
SHB_c085fe95821d5aca,-2.0396597,-0.29064786,-0.05707729,-0.22500542,-0.2408882,-0.4773639,-0.12903872,-0.34320852,-0.2064662,-3.9755917
SHB_1f20a0b431c51c5e,-1.2328974,-0.17024043,-0.0417367,-0.12509434,-0.4097145,-0.40830663,-0.06491643,0.09773699,-0.12856025,-3.9755917
SHB_390a0dde6d9522a6,0.17757007,-0.15216933,0.1430943,-0.011184489,-0.10364976,0.053136654,0.12481682,-0.10311313,0.052019272,-3.9755917
SHB_a341d9b1d8a46281,-1.8755134,0.2838512,-0.22898965,-0.14342533,-0.27858278,-0.4058669,-0.04005942,-0.059392948,0.09832852,-3.9755917
SHB_024f57fabcac8cf5,-0.13853261,-0.14591682,-0.086448796,-0.0826104,0.043629564,-0.11077296,-0.19478217,-0.033372525,0.1603951,-3.9755917
SHB_75b390bc39917ec5,0.66150194,0.13256451,0.048286375,0.20031297,0.044758916,0.23740432,0.56299704,0.18792626,0.09193826,-3.9755917
SHB_d8d46499b0b3c134,0.08471511,-0.17360283,-0.0937647,-0.08225738,-0.118680246,-0.18137018,-0.064254425,-0.056930866,0.05874133,-3.9755917
SHB_05722b27622d5a10,-0.061279397,-0.18555412,-0.11979078,-0.14290799,0.1070286,-0.1294304,0.1769574,-0.052770317,-0.23762167,-3.9755917
SHB_d60df32a3ce09c16,0.348321,0.42395362,-0.33699694,0.13967153,-0.15398169,0.01941785,-0.15837035,0.106451444,0.08981594,-3.9755917
SHB_ed82feedbc8948cf,0.06150793,-0.08457358,-0.0011583981,0.3792733,0.39102882,-0.05533493,0.028357731,0.0134983985,0.020579811,-3.9755917
SHB_eacbfe8acb118fa6,0.3147239,-0.1264254,0.08631272,0.2710985,0.30563435,0.5560464,0.5585161,0.12702875,0.22467011,-3.9755917
SHB_043d4ec61f1424e4,0.14691202,-0.1344026,-0.01233818,0.18857518,0.35582584,0.14053582,0.07892051,-0.021730654,0.055315554,-3.9755917
SHB_269be49ef70bfd8e,-0.13169172,-0.19402221,0.027653528,-0.020816717,0.48392126,0.16868368,0.28162107,-0.009977043,-0.21222067,-3.9755917
SHB_3fee11e0a2ed82a9,0.2795475,-0.06429022,0.099210046,0.055447496,-0.0015301844,0.37141374,-0.033370927,-0.36927128,-0.14163171,-3.9755917
SHB_9a70e1cf655aca4c,0.087234065,-0.14521566,0.111755155,0.06072838,-0.061007734,0.057389613,0.30189887,0.09133816,-0.01687467,-3.9755917
SHB_da9df2bb4e64974c,-2.1411307,-0.32062843,-0.036429342,-0.13105518,0.06226862,-0.4527312,-0.2669557,-0.025635052,-0.23164538,-3.9755917
SHB_3f4079e051ff4017,-2.185972,-0.3074368,-0.11757795,-0.26198745,-0.2843722,-0.40854344,-0.07379098,-0.15984903,-0.23797323,-3.9755917
SHB_27375af94db86f0a,0.13280137,0.33142674,-0.39552516,-0.016070213,0.10164337,-0.21517952,0.046605654,0.117922954,-0.05333193,-3.9755917
SHB_c8e3dd84b651dc10,-1.0365074,-0.36228806,-0.106458426,-0.055346247,-0.6396522,0.054033592,0.15563133,0.16724491,-0.09037421,-3.9755917
SHB_458a645740e22f42,0.34538293,-0.18383862,-0.050137218,-0.24162301,-0.119424194,0.2620597,-0.38030598,0.03000698,0.20354882,-3.9755917
SHB_c26f55758b3d50d0,-1.9158562,-0.2509544,0.39464387,-0.19947866,-0.27173537,-0.51199603,-0.018168112,-0.4119002,-0.1430795,-3.9755917
SHB_3da39364fbcb5742,-2.1868963,-0.29229173,0.029863266,0.106123626,-0.9445278,-0.26224634,-0.11502227,-0.15926918,-0.14646621,-3.9755917
SHB_b45f8b6bc59ad730,0.12664717,-0.20079963,-0.32767424,0.02407955,-0.06976252,-0.1296963,-0.24337739,-0.07069277,-0.26332584,-3.9755917
SHB_133f860b433f5351,-2.25901,-0.28652692,-0.17646663,-0.12629436,-0.9477655,-0.33033782,-0.04691242,-0.14248796,0.030699894,-3.9755917
SHB_23bb867274a14a30,0.28852314,-0.11250648,-0.01239695,-0.115696646,-0.49349266,-0.38393894,0.3165352,-0.00020753918,-0.037492774,-3.9755917
SHB_fe24f6131ea8e8d6,-0.09085476,-0.1383196,-0.0585368,-0.19559798,-0.13982752,-0.840177,0.09688735,-0.021811815,0.066348754,-3.9755917
SHB_44a16189f211cd91,0.4880474,-0.18344592,-0.43058407,-0.14509122,0.064189665,-0.07285727,0.1250489,-0.072562516,-0.14114365,-3.9755917
SHB_e904f51567cc12fe,0.23776516,-0.13689312,-0.29543313,-0.087872624,-0.016835624,0.3411281,-0.1046527,0.0053758407,-0.123725265,-3.9755917
SHB_d2054d1264ec872e,0.015670864,-0.13372742,0.14613767,-0.013877861,-0.070007466,0.09369448,-0.44225657,-0.061891206,-0.013057966,-3.9755917
SHB_3a095e0945f6ca99,-2.063283,-0.32717937,-0.074462086,-0.14889969,-1.1875746,0.22716315,-0.025093244,-0.069432944,-0.09973975,-3.9755917
SHB_f27914e58026b7d7,-0.005346397,0.3207159,-0.0028659808,-0.3822713,-0.26410964,-1.6598898,0.120633855,0.028292842,0.060939435,-3.9755917
SHB_6a6c35ae107bdf1d,1.0995307,-0.1955751,0.0883008,0.054859784,0.30586004,-0.3553623,0.22170013,0.1006744,-0.11526623,-3.9755917
SHB_3b297be67ec3221d,-1.7574503,-0.10631696,0.047976978,0.24327904,0.13873173,0.0024908446,0.12130417,0.031105986,-0.08953013,-3.9755917
SHB_a617e59cbe6ce476,0.80269295,-0.1632772,0.17256153,-0.033966232,-0.0409068,0.255478,-0.74194944,0.09810996,0.05965954,-3.9755917
SHB_3cc2ed23d94547ea,0.59460956,-0.30102044,-0.043959152,-0.122743264,-0.2578805,-0.035560884,0.10543986,-0.19573362,0.025671821,-3.9755917
SHB_627a837e6162103c,0.5115751,-0.18110172,-0.0019428367,0.08867714,-0.2221385,-0.53645873,-0.038936045,0.024399849,0.043838955,-3.9755917
SHB_7f3418ea8b5eab3b,-0.11506659,-0.104923725,-0.15238592,-0.12114207,-0.4521927,0.019902624,-0.4685299,-0.050332747,0.06413379,-3.9755917
SHB_fa72394e4b5d5a5b,-1.3849727,-0.21856415,-0.011777558,-0.17294833,-0.31601968,-0.12784156,-0.065527916,-0.16473906,-0.12872896,-3.9755917
SHB_871dd2b38becb7a0,-0.56336576,-0.21844767,-0.26297092,-0.57121724,0.9314284,-0.32584417,-0.30105639,-0.0017402843,-0.106618285,-3.9755917
SHB_323fc346fe64cc3c,-2.190589,-0.30560514,-0.051375803,-0.18858631,-0.2721518,-0.026531948,-0.058790274,-0.3709842,-0.30265602,-3.9755917
SHB_4e9d3727bd4524ca,0.28804392,-0.206906,0.11645345,-0.24019992,0.1753185,-0.0017976537,0.0020130463,-0.07966158,0.10178314,-3.9755917
SHB_fa2b93707384261f,0.17273915,-0.08168371,-0.279413,-0.024669595,-0.078213,0.028411165,0.2195841,0.03379014,-0.26098713,-3.9755917
SHB_ffc132e7bf1e95cc,0.91121334,0.49435577,0.046079494,-0.11044237,-0.1044386,0.33534455,0.35075322,-0.048461415,0.040533658,-3.9755917
SHB_01dd2e88cccb8f0c,0.750138,-0.21180825,0.04415742,0.05032614,0.3698696,0.06696798,0.011568496,-0.074712455,-0.038312756,-3.9755917
SHB_f32fcdae72f548e3,0.22888052,-0.24632615,0.03257468,-0.2550818,-2.8911862e-05,-0.27738371,-0.35158804,0.100070275,-0.33021826,-3.9755917
SHB_0665f1cda70cc9ee,0.5996934,-0.20030321,-0.22173865,-0.2563753,0.17988434,0.0073355827,0.27042246,0.13908103,0.15750097,-3.9755917
SHB_967a292898441b3e,0.64802676,-0.17794514,0.11733664,0.05445217,-0.29690272,-0.2852499,-0.4022923,0.013982017,-0.16511412,-3.9755917
SHB_e9da65f03e944dad,-0.05199887,-0.24208131,-0.34015223,-0.1514271,-0.19734472,-0.031224689,-0.85948384,-0.13289316,-0.18688683,-3.9755917
SHB_f783da0f01404e1b,0.20661889,-0.20594904,-0.10370716,-0.028387833,-0.33631596,0.15505044,0.42331532,0.09636068,0.009714995,-3.9755917
SHB_670e0348c3d25e4c,-1.4720927,-0.18186995,0.011858271,-0.21878386,0.3093418,-0.24894895,0.0411158,0.031074231,-0.18253016,-3.9755917
SHB_1f6cda7dc486a200,-1.9885069,0.2500718,-0.15506583,-0.13119891,-0.34343678,-0.568974,-0.11442571,0.09929524,-0.29713327,-3.9755917
SHB_e5ab62ec4e2ad376,-1.5898271,-0.006373359,-0.14392374,-0.4027075,-0.79233265,-0.034990244,0.077077396,0.04658871,0.08635252,-3.9755917
SHB_ac4475b77ca1816f,-2.1660562,-0.22214772,-0.28797045,-0.19325335,-0.37078866,-0.03223694,-0.06601559,-0.17451538,-0.2688561,-3.9755917
SHB_faa192efbbf39091,0.24602668,-0.15214272,0.117754355,-0.123773344,-0.46786192,0.12549204,0.11170705,0.0025480255,0.11152715,-3.9755917
SHB_222dde32da45f7f7,-1.9717201,-0.18438038,-0.07111131,-0.13089202,-0.9235065,-0.026374305,-0.28488278,-0.07987349,-0.10813527,-3.9755917
SHB_b635d5d569ac00f1,0.49213347,-0.1907064,-0.27176163,-0.10794423,0.10232396,-0.082880534,-0.17190652,-0.06679242,-0.16689456,-3.9755917
SHB_7683e0e5d1288572,0.11291801,-0.21101306,0.09404726,-0.22198889,-0.12846671,0.20807047,-0.059451714,0.06595609,0.11127881,-3.9755917
SHB_a98b4e501a314b21,0.17129026,-0.14032325,0.0528673,-0.067840226,-0.06968799,0.07461356,0.054068763,-0.08755644,0.1105736,-3.9755917
SHB_f72d03ca75094b84,0.05864462,-0.12045538,-0.20695157,-0.00052398,-0.7412471,-1.0929763,-0.007942905,-0.037900224,0.06533706,-3.9755917
SHB_32d0963ed9c21cbd,-2.3056347,-0.12743807,-0.23085698,0.07723726,-0.14270312,-0.29059136,-0.09665423,0.033426948,-0.3176873,-3.9755917
SHB_0af03630be6df536,-1.1893243,-0.10719395,-0.20018642,-0.014114201,-0.36911628,0.20849012,-0.036375552,-0.028626706,-0.06773398,-3.9755917
SHB_181d041eb349e1cb,1.0769124,-0.15201834,0.046302844,-0.033253405,0.13894458,-0.35589245,-0.24186854,-0.020402128,0.059788227,-3.9755917
SHB_6d8478dd613cbcc7,0.10515094,-0.11351795,0.0118219685,0.058940582,-0.016307758,0.0911396,0.05753106,-0.04210468,0.29919818,-3.9755917
SHB_715856efeda7af9b,0.084534116,-0.15015128,0.05905211,-0.01537279,-0.05250929,-0.120677516,-0.20183769,-0.09939539,0.13181944,-3.9755917
SHB_c72a3813a769c1ff,-1.8088005,-0.079328746,0.01977719,-0.0052284617,-0.21394736,0.0127834715,-0.56066436,0.09314558,0.10247661,-3.9755917
SHB_a41456b54f4cc46c,0.046281047,-0.033874966,-0.37791175,-0.04461771,-0.13238305,-0.29689148,-0.22851254,-0.043812245,0.05264643,-3.9755917
SHB_27159093c59abfbf,-0.051976234,-0.15117495,-0.22749938,-0.063746594,-0.1608474,-0.14400911,0.13619143,-0.16555591,0.096155405,-3.9755917
SHB_70d5b1f50c71bd31,0.5940516,-0.008454602,-0.013955491,-0.11636653,-0.6596339,-0.0018466972,-0.14198297,-0.01457007,-0.15199405,-3.9755917
SHB_65e45b38104df3d6,0.14117847,-0.16676398,-0.28809306,-0.17082039,-0.15556628,-0.69439626,0.44799384,-0.088693045,0.16469605,-3.9755917
SHB_0a8aff828271f539,0.0937865,-0.18860242,-0.062181372,-0.22610141,-1.0350633,-0.34200197,-0.6153741,0.08638533,0.03952169,-3.9755917
SHB_aa995b1f8abad784,-1.8179765,0.28732723,-0.19362588,-0.15265587,-0.17235029,-0.66473854,-0.09207972,-0.17826141,-0.23023489,-3.9755917
SHB_006ad2f0b187d17d,-0.11762444,-0.18449694,-0.4254207,-0.0700755,-0.19535674,-0.9747787,-0.060809396,0.0038684793,-0.07174378,-3.9755917
SHB_89f8d5ad6ac56e17,0.4773975,-0.19393064,0.05882022,-0.06261729,-0.02026526,0.041348755,0.14438845,-0.2320886,-0.3169814,-3.9755917
SHB_0fca26225d7f16cf,-0.022579141,-0.1771047,-0.040419433,0.06632071,-0.12067473,-0.055311467,-0.86961186,0.023331316,0.010730488,-3.9755917
SHB_d0f62dac24a9e927,-2.0137022,-0.25943756,-0.046969082,0.35367525,0.07048402,-0.4127625,-0.25111675,-0.08391538,0.051652815,-3.9755917
SHB_cfa31cdbc28a307c,0.6014253,-0.030333519,-0.6481445,0.04496658,-0.13783894,-0.14686935,-0.14169103,-0.028616928,0.10304479,-3.9755917
SHB_fdecaadbc3eb5bb9,0.2866051,-0.027877668,-0.5555065,-0.1179414,-0.2345455,-0.3955413,0.1514491,-0.08699126,-0.20783342,-3.9755917
SHB_93d8d7b4f7f90411,0.012699895,0.9161664,-0.21153425,-0.1307467,0.6667389,-0.3194926,0.066057965,-0.111872725,-0.07253888,-3.9755917
SHB_853d1581527e4f42,-0.165034,-0.017663872,0.112520896,-0.07137537,0.058590725,0.45344147,0.16537374,-0.10302054,0.27168724,-3.9755917
SHB_76852613dd10ff89,-1.3906356,0.53222203,-0.22002459,-0.17189635,-0.4328614,-0.12713566,0.2661331,-0.03262754,0.16147773,-3.9755917
SHB_b4c598bd26cf4448,-2.2922769,-0.2932381,-0.06414634,-0.23167181,-1.087872,0.06611929,-0.05421505,-0.20934843,-0.20260309,-3.9755917
SHB_3b9bcc53dd6c4771,0.073335916,0.0075920783,-0.42519212,0.07251341,-0.020815529,0.004867654,-0.035860773,-0.314281,-0.30729616,-3.9755917
SHB_a875be8b34676c0d,0.02668427,-0.032848697,0.044893257,-0.17424268,-0.33292606,-0.9626898,0.14616172,0.2088374,0.023613606,-3.9755917
SHB_452535dd201ec810,0.6355635,-0.20519356,0.0033623336,0.1703007,0.04743995,-0.13723631,-0.278,-0.017416146,0.041679464,-3.9755917
SHB_7597a5e2893e13cb,-0.10519072,-0.08053943,-0.116868794,0.030416248,0.55713904,0.4353532,0.12316071,0.03930866,0.024392515,-3.9755917
SHB_72028050622b36f8,0.70488554,-0.21097243,0.032084577,-0.09905058,0.1160682,-0.098717116,-0.055823844,0.03797495,-0.26252234,-3.9755917
SHB_8f095db782de181c,0.26161698,0.055575263,-0.13933328,-0.06922628,-0.075647146,-0.17162219,-0.25247592,0.03704683,0.012033337,-3.9755917
SHB_e86e3c4bbc6f6c14,-1.8803718,-0.13110264,-0.20250164,-0.24081388,-0.3253611,0.21538645,0.23953527,0.05283371,0.17160335,-3.9755917
SHB_2f1374a11a67f47a,0.088797055,-0.3547301,0.004089417,-0.12849046,-0.6593255,0.04606697,-0.37028334,-0.11296122,-0.12614731,-3.9755917
SHB_e62c613516560392,-1.4309926,-0.28980595,-0.025173038,-0.059898652,-1.0079615,-0.12438229,0.019790513,-0.05160162,-0.09539463,-3.9755917
SHB_5a4813e598e85a28,1.0077968,-0.12989596,-0.3894002,0.14710738,0.14708652,0.037035465,0.6558266,0.11382951,0.26230183,-3.9755917
SHB_3dc1521e093342e7,-2.3109038,-0.16917965,-0.105102316,-0.20166662,0.08799955,-0.40914598,-0.19704808,0.19201264,-0.2894619,-3.9755917
SHB_263c2bf4e2453822,0.17312454,-0.1407185,0.0030094814,0.026523048,-0.031850297,-0.023710895,-0.74492276,0.016788851,0.08480939,-3.9755917
SHB_39f58a28a4866b30,0.19023307,-0.11134189,-0.09619812,-0.07728116,-0.06961933,0.21493872,0.29011986,-0.15326062,0.060751267,-3.9755917
SHB_a9e4b625e231164d,0.18603927,0.09050381,-0.012235718,0.26215646,-0.087919675,-0.14155646,-0.25215888,-0.047715146,0.13847026,-3.9755917
SHB_b67d688510327272,0.4405825,0.81976265,-0.16686185,0.26294124,0.40146124,0.5651649,0.3138314,-0.040908903,0.20405635,-3.9755917
SHB_97d1b2010f99a5f9,-2.1941042,-0.34646505,-0.124718085,-0.18509576,-0.5990066,-0.019504705,-0.14872165,-0.14775942,-0.18921447,-3.9755917
SHB_e90c0c3cecb9ef21,-0.10320134,-0.10770663,0.026596928,0.30588675,0.17183629,-0.0006052722,0.011337366,-0.00011957489,0.23489358,-3.9755917
SHB_06f640498fffdc5f,0.013938402,0.5140484,-0.048157476,-0.08161088,-0.11065164,-0.009453235,-0.23963584,0.41928363,0.09668986,-3.9755917
SHB_2ed49260fb6086f9,0.21224439,-0.27466103,0.030972281,0.49044532,0.3235525,-0.4188871,0.22488563,0.10803383,-0.02875392,-3.9755917
SHB_eb64ecbd20ff01c8,-0.40381056,0.13153332,-0.13331228,-0.09597592,0.59222317,-0.15021332,-0.17323866,-0.019935418,-0.08784276,-3.9755917
SHB_069564f31b75a67d,-1.346664,-0.035821732,-0.2841912,-0.030589638,-0.77088886,0.12683694,-0.08592794,-0.050972812,0.08093728,-3.9755917
SHB_7c9304b879ac76ce,-0.071421586,-0.26790798,0.57667166,-0.12402312,0.08234479,0.066620626,0.005898266,-0.028702721,-0.27101186,-3.9755917
SHB_f8a869f299a6b63f,-1.3965625,-0.15039721,0.04484008,-0.0066759405,-0.26498577,0.011325226,-0.095393844,0.017664237,0.061666705,-3.9755917
SHB_42ec73b6ab8fb6fe,-0.00752568,-0.21330371,0.014118679,-0.7251347,-0.54052234,0.007018838,0.10085192,0.09852782,-0.27553132,-3.9755917
SHB_b2122dcb447b5b50,0.42108586,-0.18828206,-0.1992719,-0.13952379,-0.20503014,0.04005553,-0.46663192,-0.2237849,0.14434485,-3.9755917
SHB_5abb4420f64b206c,0.79409796,-0.15805775,0.056909673,0.14416195,-0.28614596,0.025341008,-0.38663346,0.13765515,-0.3331051,-3.9755917
SHB_0d2f58c082accca6,0.49803853,-0.20739843,-0.09327717,-0.024458684,0.023789814,0.8318668,0.30773103,0.030929156,0.18640472,-3.9755917
SHB_23a1c50e0c3a68d2,-2.5279508,-0.13535726,-0.05177139,-0.06357161,0.21184121,0.21297522,-0.28187126,-0.06545047,0.1662381,-3.9755917
SHB_405054721e44fd5f,0.33024743,-0.12994853,-0.041858915,0.05717881,0.03563458,0.22808068,0.075799525,0.17535359,0.27065897,-3.9755917
SHB_4189c0399c69ff33,0.025722627,-0.011628885,-0.036864854,-0.0717528,-0.0828954,-0.08175248,0.0321511,-0.16029993,0.10705976,-3.9755917
SHB_a1b0d0d998188b5f,0.03259183,-0.08067819,-0.015241902,-0.12111278,-0.68379736,-0.95591813,0.052571397,-0.09204188,0.03894147,-3.9755917
SHB_4aadeb9acdf905b3,0.07006392,-0.034387413,-0.14356989,-0.4064322,-0.58467704,-1.0465331,-0.25094762,-0.03064968,0.1679885,-3.9755917
SHB_0cba3666f64a17b9,-0.10773701,-0.19877699,0.14207883,-0.69326615,-0.055944208,-0.3987957,-0.38824183,-0.12055913,-0.07281328,-3.9755917
SHB_e18f400a26af289e,0.30761984,-0.24672407,-0.06960779,0.029505702,0.2817508,-0.30285078,0.0136550935,0.07917365,-0.2091541,-3.9755917
SHB_a1c56a9078c5c49d,0.31008872,-0.2004947,0.0065255836,-0.03509574,-0.06331571,-0.117482215,-0.20474395,-0.13605735,0.022609223,-3.9755917
SHB_7e9c16fc935b8999,-0.054191023,-0.1762214,0.06565053,-0.18948267,-0.20659982,-0.4023288,-0.080159366,-0.14045139,0.0069363294,-3.9755917
SHB_a367fb918b39f59d,-1.4617761,0.25352636,-0.27533993,-0.13581157,-0.117089145,-0.483846,-0.07045793,0.34608406,-0.29542118,-3.9755917
SHB_c6775602ea98af53,0.49392566,-0.18932301,-0.20957862,-0.0032400317,-0.09284939,-0.052122183,0.18498851,0.07363958,-0.020204764,-3.9755917
SHB_2daa4f979500a91e,-1.8065655,0.27415144,-0.19893041,-0.13411072,-0.13406323,-0.6896895,-0.076948546,-0.18665484,-0.2324992,-3.9755917
SHB_7bf69a0d013862c0,0.25890967,-0.20340726,0.012820596,-0.029839166,-0.023521597,-0.31191954,0.03894978,0.094726995,-0.08307829,-3.9755917
SHB_9e079fc45528e210,0.12652412,0.62728727,0.80257344,0.13761678,0.4294682,0.57537353,0.6487783,0.11795935,0.0016799553,-3.9755917
SHB_e5bb5d6f3e7cb69e,-2.149217,-0.17893146,-0.09932248,0.35094723,0.37345898,-0.07809028,-0.098522596,-0.005662339,-0.1885715,-3.9755917
SHB_6c2e3a5f48536320,0.82299596,0.8568768,-0.055865716,-0.3279503,-0.07321051,0.87676203,0.61463755,-0.043591037,0.12324401,-3.9755917
SHB_d80e9e36d1037525,-0.015758434,0.13428384,0.0609217,-0.2362122,-0.5962284,-1.3195534,0.023680547,-0.10889836,0.07147881,-3.9755917
SHB_24a20fc01d244eb0,-0.30018276,-0.33259577,-0.044823702,-0.4150096,0.055392116,-0.5917683,-0.30897963,-0.010968847,-0.059115134,-3.9755917
SHB_ad7e165b34d484de,-2.4427953,-0.28956786,-0.03404525,-0.17212297,-1.0208149,0.045608263,0.078534536,-0.14298564,-0.2397243,-3.9755917
SHB_d795f047b38267ed,-2.0895228,-0.15108834,0.12201562,-0.19810113,0.11449715,-0.3351485,0.09303073,0.048809525,0.097843,-3.9755917
SHB_77b2884303068d45,0.13845561,0.26055914,-0.073376596,0.085734464,-0.16939475,0.14123881,-0.14409906,-0.1470203,0.07711968,-3.9755917
SHB_8fca974514473ed1,-1.0675526,-0.14234984,-0.12805144,0.013111921,-0.043496232,0.0609932,-0.05215727,-0.023360645,0.16733398,-3.9755917
SHB_d2c5e67854b96cd2,0.2140039,-0.19641303,0.1198323,-0.0073377294,0.3267079,-0.13200186,0.029816039,-0.08082889,-0.16266093,-3.9755917
SHB_8649dd3f06192b7e,-2.2058156,-0.24018466,-0.2538837,-0.11639478,-1.0446669,0.10723171,-0.12240504,0.26204053,0.10539914,-3.9755917
SHB_f90a230e68804437,0.43319163,0.70813864,0.08389981,-0.14036983,0.57091844,-0.21585612,-0.12085139,0.1371776,-0.107701845,-3.9755917
SHB_33649c363dbf5227,0.5247933,-0.14667432,-0.11809921,0.037500337,-0.027203517,-0.29390088,-0.14952736,0.032065246,0.18905233,-3.9755917
