fpr,tpr,threshold
0.8845957793862779,0.9842931937172775,0.0006743742851540446
0.8845957793862779,0.9895287958115183,0.000672764319460839
0.8879600367009889,0.9895287958115183,0.0006571386475116014
0.8882658782750535,0.9895287958115183,0.0006570362020283937
0.8997859108981547,0.9895287958115183,0.0006040521548129618
0.8999898052808645,0.9895287958115183,0.0006039902218617499
0.902130696299317,0.9895287958115183,0.0005933814682066441
0.9023345906820267,0.9895287958115183,0.000593365344684571
0.9028443266388011,0.9895287958115183,0.0005921800038777292
0.9030482210215108,0.9895287958115183,0.000591904972679913
0.9041696401264145,0.9895287958115183,0.0005834989715367556
0.9043735345091243,0.9895287958115183,0.0005832267925143242
0.907024161484351,0.9895287958115183,0.0005686284857802093
0.9072280558670609,0.9895287958115183,0.0005685989162884653
0.917116933428484,0.9895287958115183,0.0005298373871482909
0.9173208278111938,0.9895287958115183,0.0005288520478643477
0.9274135997553268,0.9895287958115183,0.00048511280328966677
0.9276174941380365,0.9895287958115183,0.0004841422778554261
0.9299622795391987,0.9895287958115183,0.00047624684520997107
0.9301661739219085,0.9895287958115183,0.0004760466981679201
0.9303700683046182,0.9895287958115183,0.0004751832166220993
0.930573962687328,0.9895287958115183,0.00047517052735202014
0.9358752166377816,0.9895287958115183,0.00045140591100789607
0.9360791110204914,0.9895287958115183,0.00045113838859833777
0.9415842593536549,0.9895287958115183,0.0004278870765119791
0.9417881537363646,0.9895287958115183,0.00042720852070488036
0.9426037312672035,0.9895287958115183,0.0004255410749465227
0.9428076256499134,0.9895287958115183,0.0004252348735462874
0.9452543582424304,0.9895287958115183,0.0004138067306485027
0.9454582526251402,0.9895287958115183,0.00041375821456313133
0.9504536650015292,0.9895287958115183,0.0003948041994590312
0.950657559384239,0.9895287958115183,0.00039468679460696876
0.9560607605260475,0.9895287958115183,0.0003755431098397821
0.9562646549087572,0.9895287958115183,0.0003754588251467794
0.9573860740136609,0.9895287958115183,0.00037236762000247836
0.9575899683963707,0.9895287958115183,0.00037223187973722816
0.9658476908961158,0.9895287958115183,0.00034008792135864496
0.9660515852788256,0.9895287958115183,0.00033966833143495023
0.9684983178713427,0.9895287958115183,0.0003291231987532228
0.9687022122540524,0.9895287958115183,0.0003284777922090143
0.9747170965439902,0.9895287958115183,0.0003060238959733397
0.9749209909266999,0.9895287958115183,0.0003052939136978239
0.9761443572229586,0.9895287958115183,0.00030066908220760524
0.9763482516056683,0.9895287958115183,0.0003005670732818544
0.978183301050056,0.9895287958115183,0.0002906503505073488
0.9782852482414109,0.9947643979057592,0.00029034403269179165
0.9785910898154756,0.9947643979057592,0.0002883424167521298
0.9787949841981853,0.9947643979057592,0.00028821625164709985
0.9809358752166378,0.9947643979057592,0.0002766456746030599
0.9811397695993476,0.9947643979057592,0.00027617134037427604
0.9820572943215414,0.9947643979057592,0.0002713985159061849
0.9820572943215414,1.0,0.0002702814235817641
0.9841981853399939,1.0,0.0002610255323816091
0.9845040269140585,1.0,0.0002595934784039855
0.9856254460189622,1.0,0.00025351287331432104
0.9858293404016719,1.0,0.00025284712319262326
0.9871546538892854,1.0,0.00024827884044498205
0.9873585482719951,1.0,0.00024790558381937444
0.9879702314201244,1.0,0.00023755666916258633
0.9881741258028341,1.0,0.0002348510461160913
0.9936792741359975,1.0,0.00018302106764167547
0.9938831685187073,1.0,0.0001828708773246035
0.9956162707717402,1.0,0.00016720716666895896
0.9959221123458049,1.0,0.0001665315794525668
1.0,1.0,7.789673691149801e-05
