City,Feature,Feature_value,SHAP_value,used_in_panels
Wuhan,Effective_Age,25,-0.003909507301,"a,h"
Guangzhou,Effective_Age,20,-0.1174324155,"a,h"
Beijing,Effective_Age,66,0.101315394,"a,h"
Beijing,Effective_Age,16,-0.03612654284,"a,h"
Shanghai,Effective_Age,30,0.03966260701,"a,h"
Wuhan,Effective_Age,22,-0.09052056819,"a,h"
Shanghai,Effective_Age,12,-0.09389856458,"a,h"
Guangzhou,Effective_Age,6,0.007571856491,"a,h"
Shanghai,Effective_Age,22,0.01787676662,"a,h"
Shanghai,Effective_Age,43,0.03784348071,"a,h"
Wuhan,Effective_Age,6,-0.2549259961,"a,h"
Shanghai,Effective_Age,10,-0.06646410376,"a,h"
Shanghai,Effective_Age,13,-0.1120655164,"a,h"
Shanghai,Effective_Age,7,-0.4872526526,"a,h"
Shanghai,Effective_Age,20,-0.06071446091,"a,h"
Shanghai,Effective_Age,13,-0.1272190064,"a,h"
Beijing,Effective_Age,9,-0.3897307217,"a,h"
Beijing,Effective_Age,23,-0.0843828246,"a,h"
Shanghai,Effective_Age,17,-0.006860234309,"a,h"
Shanghai,Effective_Age,38,0.2030804753,"a,h"
Beijing,Effective_Age,21,-0.07977631688,"a,h"
Shanghai,Effective_Age,22,-0.02736559324,"a,h"
Guangzhou,Effective_Age,20,-0.09410183132,"a,h"
Shanghai,Effective_Age,22,-0.02237036824,"a,h"
Beijing,Effective_Age,4,-0.5259410739,"a,h"
Shanghai,Effective_Age,32,0.2554201484,"a,h"
Shanghai,Effective_Age,17,-0.03182851151,"a,h"
Shanghai,Effective_Age,22,-0.03317387775,"a,h"
Shanghai,Effective_Age,17,0.0314752087,"a,h"
Shanghai,Effective_Age,17,-0.05038618296,"a,h"
Shanghai,Effective_Age,21,-0.1026450992,"a,h"
Shanghai,Effective_Age,38,0.05993054435,"a,h"
Shanghai,Effective_Age,22,-0.06919909269,"a,h"
Wuhan,Effective_Age,7,-0.277055949,"a,h"
Shanghai,Effective_Age,12,-0.02834220976,"a,h"
Beijing,Effective_Age,9,-0.4068926871,"a,h"
Shanghai,Effective_Age,22,-0.04792222008,"a,h"
Shanghai,Effective_Age,32,0.1577118784,"a,h"
Shanghai,Effective_Age,24,0.002398324665,"a,h"
Beijing,Effective_Age,20,-0.008748450316,"a,h"
Shanghai,Effective_Age,16,-0.1090891883,"a,h"
Beijing,Effective_Age,15,0.01154890098,"a,h"
Beijing,Effective_Age,9,-0.3777790368,"a,h"
Shanghai,Effective_Age,14,-0.1062613279,"a,h"
Shanghai,Effective_Age,10,-0.2056833059,"a,h"
Shanghai,Effective_Age,19,-0.06937558204,"a,h"
Shanghai,Effective_Age,22,-0.01205668598,"a,h"
Shanghai,Effective_Age,20,-0.001228794106,"a,h"
Shanghai,Effective_Age,15,-0.1760374457,"a,h"
Shanghai,Effective_Age,14,-0.077470541,"a,h"
Shanghai,Effective_Age,17,0.03524486721,"a,h"
Shanghai,Effective_Age,14,-0.1515699774,"a,h"
Shanghai,Effective_Age,13,-0.1655397117,"a,h"
Shanghai,Effective_Age,23,-0.03938882425,"a,h"
Shanghai,Effective_Age,25,-0.01443798002,"a,h"
Shanghai,Effective_Age,12,-0.1212750077,"a,h"
Guangzhou,Effective_Age,6,0.06516451389,"a,h"
Wuhan,Effective_Age,7,-0.3681798279,"a,h"
Shanghai,Effective_Age,36,0.1348776221,"a,h"
Guangzhou,Effective_Age,24,-0.03764458001,"a,h"
Shanghai,Effective_Age,25,-0.06403844804,"a,h"
Wuhan,Effective_Age,22,0.03226080537,"a,h"
Wuhan,Effective_Age,15,-0.1224901602,"a,h"
Wuhan,Effective_Age,12,-0.1013041586,"a,h"
Beijing,Effective_Age,17,-0.07728620619,"a,h"
Shanghai,Effective_Age,69,0.3831456602,"a,h"
Guangzhou,Effective_Age,31,-0.01659698039,"a,h"
Beijing,Effective_Age,15,-0.01294400264,"a,h"
Guangzhou,Effective_Age,9,-0.1901506633,"a,h"
Shanghai,Effective_Age,17,-0.04535670951,"a,h"
Beijing,Effective_Age,64,-0.04998137057,"a,h"
Shanghai,Effective_Age,13,-0.06714805961,"a,h"
Beijing,Effective_Age,13,-0.08857681602,"a,h"
Shanghai,Effective_Age,23,-0.04304569215,"a,h"
Shanghai,Effective_Age,14,-0.1096264049,"a,h"
Shanghai,Effective_Age,22,-0.01782915741,"a,h"
Guangzhou,Effective_Age,22,-0.03654966503,"a,h"
Shanghai,Effective_Age,16,-0.1158082262,"a,h"
Wuhan,Effective_Age,17,0.007587747648,"a,h"
Beijing,Effective_Age,8,-0.2742435634,"a,h"
Shanghai,Effective_Age,17,-0.06389822066,"a,h"
Beijing,Effective_Age,60,0.1046324596,"a,h"
Shanghai,Effective_Age,30,0.07231657207,"a,h"
Shanghai,Effective_Age,22,-0.007430460304,"a,h"
Guangzhou,Effective_Age,20,-0.1273492426,"a,h"
Shanghai,Effective_Age,9,-0.3956827223,"a,h"
Wuhan,Effective_Age,15,0.004560830072,"a,h"
Wuhan,Effective_Age,16,-0.154658407,"a,h"
Beijing,Effective_Age,6,-0.2302867621,"a,h"
Shanghai,Effective_Age,12,-0.1547147483,"a,h"
Shanghai,Effective_Age,24,-0.07516162843,"a,h"
Shanghai,Effective_Age,27,0.09375002235,"a,h"
Shanghai,Effective_Age,27,0.06764031947,"a,h"
Shanghai,Effective_Age,32,0.173054561,"a,h"
Shanghai,Effective_Age,22,-0.0650837943,"a,h"
Wuhan,Effective_Age,22,-0.06118183956,"a,h"
Beijing,Effective_Age,17,-0.01917640492,"a,h"
Beijing,Effective_Age,15,-0.03639231995,"a,h"
Shanghai,Effective_Age,37,0.1623999029,"a,h"
Wuhan,Effective_Age,23,0.01889774948,"a,h"
Shanghai,Effective_Age,7,-0.3526652455,"a,h"
Shanghai,Effective_Age,16,-0.06104974076,"a,h"
Shanghai,Effective_Age,12,-0.1173482016,"a,h"
Wuhan,Effective_Age,7,-0.29354918,"a,h"
Beijing,Effective_Age,12,-0.1645474881,"a,h"
Guangzhou,Effective_Age,31,-0.01564855874,"a,h"
Shanghai,Effective_Age,22,-0.04771403596,"a,h"
Wuhan,Effective_Age,22,-0.02377112769,"a,h"
Wuhan,Effective_Age,7,-0.2117007077,"a,h"
Guangzhou,Effective_Age,28,-0.04202892259,"a,h"
Shanghai,Effective_Age,8,-0.373617202,"a,h"
Shanghai,Effective_Age,13,-0.1670841426,"a,h"
Shanghai,Effective_Age,15,-0.1048732176,"a,h"
Wuhan,Effective_Age,27,0.08811503649,"a,h"
Shanghai,Effective_Age,13,-0.1211705282,"a,h"
Wuhan,Effective_Age,20,-0.002550323028,"a,h"
Shanghai,Effective_Age,7,-0.4450711012,"a,h"
Shanghai,Effective_Age,22,-0.002273846418,"a,h"
Guangzhou,Effective_Age,23,-0.07920067757,"a,h"
Beijing,Effective_Age,16,-0.1028980836,"a,h"
Beijing,Effective_Age,10,-0.07905395329,"a,h"
Shanghai,Effective_Age,18,-0.03946185112,"a,h"
