City,Feature,Feature_value,SHAP_value,used_in_panels
Shanghai,Height,15,-0.07119076699,"a,e"
Shanghai,Height,24,0.0715462938,"a,e"
Shanghai,Height,12,-0.179284066,"a,e"
Shanghai,Height,18,-0.1448834389,"a,e"
Beijing,Height,18,-0.06478669494,"a,e"
Shanghai,Height,18,-0.1416499764,"a,e"
Shanghai,Height,9,-0.4883663654,"a,e"
Wuhan,Height,15,-0.1493942291,"a,e"
Beijing,Height,9,-0.254884392,"a,e"
Shanghai,Height,18,-0.07401213795,"a,e"
Shanghai,Height,9,-0.2879387438,"a,e"
Wuhan,Height,9,-0.3224069476,"a,e"
Wuhan,Height,18,-0.1181097925,"a,e"
Shanghai,Height,18,-0.1162678599,"a,e"
Beijing,Height,9,-0.2706444561,"a,e"
Shanghai,Height,9,-0.2959365547,"a,e"
Shanghai,Height,9,-0.2752009332,"a,e"
Shanghai,Height,18,-0.1728378534,"a,e"
Shanghai,Height,21,-0.1616710722,"a,e"
Shanghai,Height,12,-0.2851728201,"a,e"
Shanghai,Height,75,0.6546047926,"a,e"
Shanghai,Height,21,-0.1104416847,"a,e"
Shanghai,Height,6,-0.3390400708,"a,e"
Shanghai,Height,9,-0.3527987599,"a,e"
Shanghai,Height,18,-0.1540070027,"a,e"
Shanghai,Height,18,-0.05868826061,"a,e"
Shanghai,Height,54,0.4774330556,"a,e"
Shanghai,Height,18,-0.01372476853,"a,e"
Shanghai,Height,18,-0.1979007721,"a,e"
Guangzhou,Height,15,-0.1178161353,"a,e"
Shanghai,Height,18,-0.1640870571,"a,e"
Shanghai,Height,24,0.2071243674,"a,e"
Guangzhou,Height,15,-0.08658430725,"a,e"
Shanghai,Height,9,-0.3693140745,"a,e"
Shanghai,Height,63,0.2709871829,"a,e"
Shanghai,Height,18,-0.1572037339,"a,e"
Shanghai,Height,9,-0.3107680678,"a,e"
Shanghai,Height,15,-0.1412988156,"a,e"
Shanghai,Height,39,0.2406711429,"a,e"
Shanghai,Height,9,-0.254186064,"a,e"
Shanghai,Height,18,-0.1745662987,"a,e"
Shanghai,Height,6,-0.3684464693,"a,e"
Shanghai,Height,18,-0.05046459287,"a,e"
Shanghai,Height,9,-0.3863915801,"a,e"
Wuhan,Height,33,0.3382430375,"a,e"
Shanghai,Height,21,-0.009943047538,"a,e"
Shanghai,Height,9,-0.1768313795,"a,e"
Shanghai,Height,18,-0.162730962,"a,e"
Shanghai,Height,18,-0.08855275065,"a,e"
Shanghai,Height,18,-0.1827631295,"a,e"
Guangzhou,Height,15,-0.1179677546,"a,e"
Shanghai,Height,24,0.2505437434,"a,e"
Shanghai,Height,21,-0.02494063042,"a,e"
Shanghai,Height,18,-0.1702818424,"a,e"
Shanghai,Height,6,-0.2390611768,"a,e"
Shanghai,Height,9,-0.313808471,"a,e"
Guangzhou,Height,15,-0.142442897,"a,e"
Shanghai,Height,18,-0.0864103958,"a,e"
Shanghai,Height,12,-0.272110045,"a,e"
Wuhan,Height,30,0.2605917156,"a,e"
Wuhan,Height,18,-0.07035454363,"a,e"
Guangzhou,Height,18,-0.01199470647,"a,e"
Shanghai,Height,30,0.133452177,"a,e"
Guangzhou,Height,9,-0.4218859673,"a,e"
Shanghai,Height,9,-0.370048672,"a,e"
Wuhan,Height,18,-0.2204235047,"a,e"
Shanghai,Height,18,-0.06775418669,"a,e"
Shanghai,Height,9,-0.4023299813,"a,e"
Shanghai,Height,15,-0.09105158597,"a,e"
Shanghai,Height,18,-0.08986819535,"a,e"
Shanghai,Height,9,-0.3747375011,"a,e"
Wuhan,Height,18,-0.1475675255,"a,e"
Shanghai,Height,18,-0.04487252235,"a,e"
Shanghai,Height,15,-0.2443839312,"a,e"
Beijing,Height,33,0.2695361674,"a,e"
Shanghai,Height,33,0.2219412029,"a,e"
Shanghai,Height,12,-0.2790136635,"a,e"
Wuhan,Height,15,-0.09164620936,"a,e"
Shanghai,Height,18,-0.1507189274,"a,e"
Beijing,Height,9,-0.1583463252,"a,e"
Beijing,Height,33,0.08011962473,"a,e"
Wuhan,Height,36,0.2005253583,"a,e"
Shanghai,Height,15,-0.2378237993,"a,e"
Shanghai,Height,18,-0.2171471268,"a,e"
Shanghai,Height,21,-0.09486563504,"a,e"
Beijing,Height,18,-0.07181346416,"a,e"
Wuhan,Height,18,-0.1459363103,"a,e"
Shanghai,Height,18,-0.0328432247,"a,e"
Shanghai,Height,33,0.2583150864,"a,e"
Wuhan,Height,36,0.3495182991,"a,e"
Shanghai,Height,30,0.02191833779,"a,e"
Shanghai,Height,15,-0.1643626094,"a,e"
Wuhan,Height,18,-0.1196498647,"a,e"
Beijing,Height,21,-0.03268091753,"a,e"
Shanghai,Height,54,0.5550960898,"a,e"
Shanghai,Height,9,-0.3772421479,"a,e"
Wuhan,Height,18,-0.08565079421,"a,e"
Shanghai,Height,18,-0.1674239337,"a,e"
Guangzhou,Height,18,-0.02258294635,"a,e"
Shanghai,Height,9,-0.3437367082,"a,e"
Shanghai,Height,18,-0.156392023,"a,e"
Wuhan,Height,51,0.4364772141,"a,e"
Wuhan,Height,18,-0.03216627613,"a,e"
Beijing,Height,9,-0.2783753574,"a,e"
Wuhan,Height,36,0.2317574024,"a,e"
Wuhan,Height,21,-0.1155236587,"a,e"
Wuhan,Height,18,-0.02671156451,"a,e"
Shanghai,Height,30,0.1836309284,"a,e"
Guangzhou,Height,15,0.07524880767,"a,e"
Beijing,Height,18,-0.3004589677,"a,e"
Wuhan,Height,9,-0.2356158793,"a,e"
Shanghai,Height,15,-0.2480454445,"a,e"
Wuhan,Height,12,-0.2696954608,"a,e"
Wuhan,Height,15,-0.1231009662,"a,e"
Shanghai,Height,18,-0.1118456125,"a,e"
Shanghai,Height,12,-0.2915817499,"a,e"
Shanghai,Height,18,-0.230555281,"a,e"
Beijing,Height,39,0.2256268859,"a,e"
Shanghai,Height,18,-0.1714654267,"a,e"
Beijing,Height,18,-0.01444179192,"a,e"
Shanghai,Height,9,-0.4500626922,"a,e"
Shanghai,Height,9,-0.3595579267,"a,e"
Wuhan,Height,21,-0.07521610707,"a,e"
Shanghai,Height,12,-0.2388321757,"a,e"
Wuhan,Height,18,-0.2119590789,"a,e"
Shanghai,Height,24,0.2678289711,"a,e"
Beijing,Height,24,0.04431021214,"a,e"
Wuhan,Height,9,-0.2645616531,"a,e"
Shanghai,Height,15,-0.1803857684,"a,e"
Shanghai,Height,18,-0.06475219876,"a,e"
Shanghai,Height,15,-0.1691605002,"a,e"
Shanghai,Height,33,0.2281327248,"a,e"
Wuhan,Height,18,-0.1280616671,"a,e"
Shanghai,Height,18,-0.08192076534,"a,e"
Guangzhou,Height,12,-0.3970584273,"a,e"
Shanghai,Height,9,-0.2660761774,"a,e"
Shanghai,Height,18,-0.1001868621,"a,e"
Wuhan,Height,21,-0.1028406024,"a,e"
Wuhan,Height,12,-0.1856705993,"a,e"
Shanghai,Height,18,-0.1491075754,"a,e"
Wuhan,Height,21,-0.01303182635,"a,e"
Shanghai,Height,18,-0.1249701306,"a,e"
Shanghai,Height,6,-0.1514262855,"a,e"
Shanghai,Height,9,-0.4677071571,"a,e"
Shanghai,Height,12,-0.3861329257,"a,e"
Beijing,Height,15,-0.1045755222,"a,e"
Shanghai,Height,24,0.3164045215,"a,e"
Beijing,Height,18,-0.1046435088,"a,e"
Guangzhou,Height,30,0.3242124319,"a,e"
Shanghai,Height,9,-0.2075365335,"a,e"
Beijing,Height,15,-0.003205767833,"a,e"
Beijing,Height,12,-0.277582556,"a,e"
Shanghai,Height,6,-0.1347851157,"a,e"
Guangzhou,Height,9,-0.3702634275,"a,e"
Guangzhou,Height,24,0.1870448589,"a,e"
Shanghai,Height,9,-0.2980493009,"a,e"
Guangzhou,Height,36,0.09693128616,"a,e"
Shanghai,Height,21,0.003065559547,"a,e"
Beijing,Height,54,0.3601962328,"a,e"
Shanghai,Height,24,0.1364928335,"a,e"
Guangzhou,Height,9,-0.4216234684,"a,e"
Shanghai,Height,9,-0.307654053,"a,e"
Beijing,Height,9,-0.2656620443,"a,e"
Guangzhou,Height,42,0.2852954268,"a,e"
Guangzhou,Height,72,0.4082720578,"a,e"
Shanghai,Height,9,-0.2115237415,"a,e"
Shanghai,Height,9,-0.4405583143,"a,e"
Wuhan,Height,63,0.314322561,"a,e"
Shanghai,Height,18,-0.2085575461,"a,e"
Shanghai,Height,21,-0.0701906085,"a,e"
Shanghai,Height,18,-0.1621262878,"a,e"
Shanghai,Height,6,-0.3540035188,"a,e"
Wuhan,Height,18,-0.1816480309,"a,e"
Beijing,Height,21,-0.04411063343,"a,e"
Guangzhou,Height,24,0.1310427338,"a,e"
Guangzhou,Height,9,-0.5174551606,"a,e"
Shanghai,Height,15,-0.1399729252,"a,e"
Guangzhou,Height,18,-0.08896247298,"a,e"
Shanghai,Height,15,-0.1506734043,"a,e"
Shanghai,Height,18,-0.1002629474,"a,e"
Wuhan,Height,18,-0.1460520178,"a,e"
Shanghai,Height,18,-0.1678364277,"a,e"
Shanghai,Height,6,-0.2274597734,"a,e"
Shanghai,Height,12,-0.1942743808,"a,e"
Shanghai,Height,15,-0.3174085021,"a,e"
Shanghai,Height,9,-0.2880407274,"a,e"
Wuhan,Height,12,-0.4205956757,"a,e"
Shanghai,Height,9,-0.3733285367,"a,e"
Shanghai,Height,48,0.3209866285,"a,e"
Wuhan,Height,33,0.2189534307,"a,e"
Wuhan,Height,9,-0.3297492564,"a,e"
Beijing,Height,21,0.1183176413,"a,e"
Shanghai,Height,18,-0.07168682665,"a,e"
Guangzhou,Height,9,-0.3308319151,"a,e"
Wuhan,Height,9,-0.3700880706,"a,e"
Beijing,Height,12,-0.2377860248,"a,e"
Shanghai,Height,18,-0.05687244609,"a,e"
Shanghai,Height,36,0.2599280775,"a,e"
Beijing,Height,24,0.01161080506,"a,e"
Shanghai,Height,9,-0.2526270151,"a,e"
Shanghai,Height,18,-0.1935182959,"a,e"
Beijing,Height,15,0.02678603493,"a,e"
Wuhan,Height,12,-0.1712004691,"a,e"
Guangzhou,Height,9,-0.3598546088,"a,e"
Wuhan,Height,12,-0.2324445844,"a,e"
Guangzhou,Height,9,-0.4265214205,"a,e"
Shanghai,Height,18,-0.192266956,"a,e"
